Player,Date,Country,Manager1,Min,Gls,PK,CrdY,CrdR,OG
Yosuke Ideguchi,2017-08-31,Japan, Ange Postecoglou,90.0,1.0,0.0,0.0,0.0,0.0
Takashi Inui,2017-08-31,Japan, Ange Postecoglou,75.0,0.0,0.0,0.0,0.0,0.0
   Genki Haraguchi,2017-08-31,Japan, Ange Postecoglou,15.0,0.0,0.0,0.0,0.0,0.0
Eiji Kawashima,2017-08-31,Japan, Ange Postecoglou,90.0,0.0,0.0,0.0,0.0,0.0
Yuto Nagatomo,2017-08-31,Japan, Ange Postecoglou,90.0,0.0,0.0,0.0,0.0,0.0
Yuya Osako,2017-08-31,Japan, Ange Postecoglou,85.0,0.0,0.0,1.0,0.0,0.0
   Shinji Okazaki,2017-08-31,Japan, Ange Postecoglou,5.0,0.0,0.0,0.0,0.0,0.0
Hiroki Sakai,2017-08-31,Japan, Ange Postecoglou,90.0,0.0,0.0,0.0,0.0,0.0
Gen Shoji,2017-08-31,Japan, Ange Postecoglou,90.0,0.0,0.0,0.0,0.0,0.0
Hotaru Yamaguchi,2017-08-31,Japan, Ange Postecoglou,90.0,0.0,0.0,0.0,0.0,0.0
Maya Yoshida,2017-08-31,Japan, Ange Postecoglou,90.0,0.0,0.0,0.0,0.0,0.0
Takuma Asano,2017-08-31,Japan, Ange Postecoglou,88.0,1.0,0.0,0.0,0.0,0.0
   Yuya Kubo,2017-08-31,Japan, Ange Postecoglou,2.0,0.0,0.0,0.0,0.0,0.0
Makoto Hasebe,2017-08-31,Japan, Ange Postecoglou,90.0,0.0,0.0,0.0,0.0,0.0
Yosuke Ideguchi,2017-08-31,Japan, Ange Postecoglou,90.0,1.0,0.0,0.0,0.0,0.0
Takashi Inui,2017-08-31,Japan, Ange Postecoglou,75.0,0.0,0.0,0.0,0.0,0.0
   Genki Haraguchi,2017-08-31,Japan, Ange Postecoglou,15.0,0.0,0.0,0.0,0.0,0.0
Eiji Kawashima,2017-08-31,Japan, Ange Postecoglou,90.0,0.0,0.0,0.0,0.0,0.0
Yuto Nagatomo,2017-08-31,Japan, Ange Postecoglou,90.0,0.0,0.0,0.0,0.0,0.0
Yuya Osako,2017-08-31,Japan, Ange Postecoglou,85.0,0.0,0.0,1.0,0.0,0.0
   Shinji Okazaki,2017-08-31,Japan, Ange Postecoglou,5.0,0.0,0.0,0.0,0.0,0.0
Hiroki Sakai,2017-08-31,Japan, Ange Postecoglou,90.0,0.0,0.0,0.0,0.0,0.0
Gen Shoji,2017-08-31,Japan, Ange Postecoglou,90.0,0.0,0.0,0.0,0.0,0.0
Hotaru Yamaguchi,2017-08-31,Japan, Ange Postecoglou,90.0,0.0,0.0,0.0,0.0,0.0
Maya Yoshida,2017-08-31,Japan, Ange Postecoglou,90.0,0.0,0.0,0.0,0.0,0.0
Shinji Okazaki,2014-10-14,Japan, Javier Aguirre,76.0,0.0,0.0,0.0,0.0,0.0
   Yoichiro Kakitani,2014-10-14,Japan, Javier Aguirre,14.0,0.0,0.0,0.0,0.0,0.0
Junya Tanaka,2014-10-14,Japan, Javier Aguirre,69.0,0.0,0.0,0.0,0.0,0.0
   Hajime Hosogai,2014-10-14,Japan, Javier Aguirre,21.0,0.0,0.0,0.0,0.0,0.0
Yu Kobayashi,2014-10-14,Japan, Javier Aguirre,51.0,0.0,0.0,0.0,0.0,0.0
   Yoshinori Muto,2014-10-14,Japan, Javier Aguirre,39.0,0.0,0.0,0.0,0.0,0.0
Ryota Morioka,2014-10-14,Japan, Javier Aguirre,45.0,0.0,0.0,0.0,0.0,0.0
   Keisuke Honda,2014-10-14,Japan, Javier Aguirre,45.0,0.0,0.0,0.0,0.0,0.0
Gaku Shibasaki,2014-10-14,Japan, Javier Aguirre,83.0,0.0,0.0,0.0,0.0,0.0
   Daisuke Suzuki,2014-10-14,Japan, Javier Aguirre,7.0,0.0,0.0,0.0,0.0,0.0
Taishi Taguchi,2014-10-14,Japan, Javier Aguirre,90.0,0.0,0.0,0.0,0.0,0.0
Kosuke Ota,2014-10-14,Japan, Javier Aguirre,90.0,0.0,0.0,0.0,0.0,0.0
Masato Morishige,2014-10-14,Japan, Javier Aguirre,90.0,0.0,0.0,0.0,0.0,0.0
Tsukasa Shiotani,2014-10-14,Japan, Javier Aguirre,90.0,0.0,0.0,0.0,0.0,0.0
Gotoku Sakai,2014-10-14,Japan, Javier Aguirre,90.0,0.0,0.0,0.0,0.0,0.0
Eiji Kawashima,2014-10-14,Japan, Javier Aguirre,90.0,0.0,0.0,0.0,0.0,0.0
Shinji Okazaki,2014-10-14,Japan, Javier Aguirre,76.0,0.0,0.0,0.0,0.0,0.0
   Yoichiro Kakitani,2014-10-14,Japan, Javier Aguirre,14.0,0.0,0.0,0.0,0.0,0.0
Junya Tanaka,2014-10-14,Japan, Javier Aguirre,69.0,0.0,0.0,0.0,0.0,0.0
   Hajime Hosogai,2014-10-14,Japan, Javier Aguirre,21.0,0.0,0.0,0.0,0.0,0.0
Yu Kobayashi,2014-10-14,Japan, Javier Aguirre,51.0,0.0,0.0,0.0,0.0,0.0
   Yoshinori Muto,2014-10-14,Japan, Javier Aguirre,39.0,0.0,0.0,0.0,0.0,0.0
Ryota Morioka,2014-10-14,Japan, Javier Aguirre,45.0,0.0,0.0,0.0,0.0,0.0
   Keisuke Honda,2014-10-14,Japan, Javier Aguirre,45.0,0.0,0.0,0.0,0.0,0.0
Gaku Shibasaki,2014-10-14,Japan, Javier Aguirre,83.0,0.0,0.0,0.0,0.0,0.0
   Daisuke Suzuki,2014-10-14,Japan, Javier Aguirre,7.0,0.0,0.0,0.0,0.0,0.0
Taishi Taguchi,2014-10-14,Japan, Javier Aguirre,90.0,0.0,0.0,0.0,0.0,0.0
Kosuke Ota,2014-10-14,Japan, Javier Aguirre,90.0,0.0,0.0,0.0,0.0,0.0
Masato Morishige,2014-10-14,Japan, Javier Aguirre,90.0,0.0,0.0,0.0,0.0,0.0
Tsukasa Shiotani,2014-10-14,Japan, Javier Aguirre,90.0,0.0,0.0,0.0,0.0,0.0
Gotoku Sakai,2014-10-14,Japan, Javier Aguirre,90.0,0.0,0.0,0.0,0.0,0.0
Eiji Kawashima,2014-10-14,Japan, Javier Aguirre,90.0,0.0,0.0,0.0,0.0,0.0
Makoto Hasebe,2015-09-03,Japan, Lee Taehoon,90.0,0.0,0.0,0.0,0.0,0.0
Keisuke Honda,2015-09-03,Japan, Lee Taehoon,82.0,1.0,0.0,0.0,0.0,0.0
   Genki Haraguchi,2015-09-03,Japan, Lee Taehoon,8.0,0.0,0.0,0.0,0.0,0.0
Shinji Kagawa,2015-09-03,Japan, Lee Taehoon,90.0,1.0,0.0,0.0,0.0,0.0
Masato Morishige,2015-09-03,Japan, Lee Taehoon,90.0,0.0,0.0,0.0,0.0,0.0
Yoshinori Muto,2015-09-03,Japan, Lee Taehoon,64.0,0.0,0.0,0.0,0.0,0.0
   Takashi Usami,2015-09-03,Japan, Lee Taehoon,26.0,0.0,0.0,0.0,0.0,0.0
Yuto Nagatomo,2015-09-03,Japan, Lee Taehoon,90.0,0.0,0.0,0.0,0.0,0.0
Shusaku Nishikawa,2015-09-03,Japan, Lee Taehoon,90.0,0.0,0.0,0.0,0.0,0.0
Shinji Okazaki,2015-09-03,Japan, Lee Taehoon,77.0,0.0,0.0,0.0,0.0,0.0
   Shinzo Koroki,2015-09-03,Japan, Lee Taehoon,13.0,0.0,0.0,0.0,0.0,0.0
Hiroki Sakai,2015-09-03,Japan, Lee Taehoon,90.0,0.0,0.0,0.0,0.0,0.0
Hotaru Yamaguchi,2015-09-03,Japan, Lee Taehoon,90.0,0.0,0.0,0.0,0.0,0.0
Maya Yoshida,2015-09-03,Japan, Lee Taehoon,90.0,1.0,0.0,0.0,0.0,0.0
Wataru Endo,2015-11-17,Japan, Vahid Halilhodzic,45.0,0.0,0.0,0.0,0.0,0.0
   Yosuke Kashiwagi,2015-11-17,Japan, Vahid Halilhodzic,45.0,0.0,0.0,0.0,0.0,0.0
Hiroki Fujiharu,2015-11-17,Japan, Vahid Halilhodzic,90.0,0.0,0.0,0.0,0.0,0.0
Genki Haraguchi,2015-11-17,Japan, Vahid Halilhodzic,90.0,0.0,0.0,0.0,0.0,0.0
Shinji Kagawa,2015-11-17,Japan, Vahid Halilhodzic,90.0,0.0,0.0,0.0,0.0,0.0
Tomoaki Makino,2015-11-17,Japan, Vahid Halilhodzic,90.0,0.0,0.0,1.0,0.0,0.0
Yuto Nagatomo,2015-11-17,Japan, Vahid Halilhodzic,90.0,0.0,0.0,0.0,0.0,0.0
Shusaku Nishikawa,2015-11-17,Japan, Vahid Halilhodzic,90.0,0.0,0.0,0.0,0.0,0.0
Shinji Okazaki,2015-11-17,Japan, Vahid Halilhodzic,85.0,0.0,0.0,0.0,0.0,0.0
   Takumi Minamino,2015-11-17,Japan, Vahid Halilhodzic,5.0,0.0,0.0,0.0,0.0,0.0
Takashi Usami,2015-11-17,Japan, Vahid Halilhodzic,61.0,0.0,0.0,0.0,0.0,0.0
   Keisuke Honda,2015-11-17,Japan, Vahid Halilhodzic,29.0,1.0,0.0,0.0,0.0,0.0
Hotaru Yamaguchi,2015-11-17,Japan, Vahid Halilhodzic,90.0,0.0,0.0,1.0,0.0,0.0
Maya Yoshida,2015-11-17,Japan, Vahid Halilhodzic,90.0,0.0,0.0,0.0,0.0,0.0
Yuki Abe,2010-06-14,Japan, Paul Le Guen,90.0,0.0,0.0,1.0,0.0,0.0
Yasuhito Endo,2010-06-14,Japan, Paul Le Guen,90.0,0.0,0.0,0.0,0.0,0.0
Makoto Hasebe,2010-06-14,Japan, Paul Le Guen,87.0,0.0,0.0,0.0,0.0,0.0
   Junichi Inamoto,2010-06-14,Japan, Paul Le Guen,3.0,0.0,0.0,0.0,0.0,0.0
Keisuke Honda,2010-06-14,Japan, Paul Le Guen,90.0,1.0,0.0,0.0,0.0,0.0
Eiji Kawashima,2010-06-14,Japan, Paul Le Guen,90.0,0.0,0.0,0.0,0.0,0.0
Yuichi Komano,2010-06-14,Japan, Paul Le Guen,90.0,0.0,0.0,0.0,0.0,0.0
Daisuke Matsui,2010-06-14,Japan, Paul Le Guen,68.0,0.0,0.0,0.0,0.0,0.0
   Shinji Okazaki,2010-06-14,Japan, Paul Le Guen,22.0,0.0,0.0,0.0,0.0,0.0
Yuto Nagatomo,2010-06-14,Japan, Paul Le Guen,90.0,0.0,0.0,0.0,0.0,0.0
Yuji Nakazawa,2010-06-14,Japan, Paul Le Guen,90.0,0.0,0.0,0.0,0.0,0.0
Yoshito Okubo,2010-06-14,Japan, Paul Le Guen,81.0,0.0,0.0,0.0,0.0,0.0
   Kisho Yano,2010-06-14,Japan, Paul Le Guen,9.0,0.0,0.0,0.0,0.0,0.0
Marcus Tulio Tanaka,2010-06-14,Japan, Paul Le Guen,90.0,0.0,0.0,0.0,0.0,0.0
Yuki Abe,2010-06-14,Japan, Paul Le Guen,90.0,0.0,0.0,1.0,0.0,0.0
Yasuhito Endo,2010-06-14,Japan, Paul Le Guen,90.0,0.0,0.0,0.0,0.0,0.0
Makoto Hasebe,2010-06-14,Japan, Paul Le Guen,87.0,0.0,0.0,0.0,0.0,0.0
   Junichi Inamoto,2010-06-14,Japan, Paul Le Guen,3.0,0.0,0.0,0.0,0.0,0.0
Keisuke Honda,2010-06-14,Japan, Paul Le Guen,90.0,1.0,0.0,0.0,0.0,0.0
Eiji Kawashima,2010-06-14,Japan, Paul Le Guen,90.0,0.0,0.0,0.0,0.0,0.0
Yuichi Komano,2010-06-14,Japan, Paul Le Guen,90.0,0.0,0.0,0.0,0.0,0.0
Daisuke Matsui,2010-06-14,Japan, Paul Le Guen,68.0,0.0,0.0,0.0,0.0,0.0
   Shinji Okazaki,2010-06-14,Japan, Paul Le Guen,22.0,0.0,0.0,0.0,0.0,0.0
Yuto Nagatomo,2010-06-14,Japan, Paul Le Guen,90.0,0.0,0.0,0.0,0.0,0.0
Yuji Nakazawa,2010-06-14,Japan, Paul Le Guen,90.0,0.0,0.0,0.0,0.0,0.0
Yoshito Okubo,2010-06-14,Japan, Paul Le Guen,81.0,0.0,0.0,0.0,0.0,0.0
   Kisho Yano,2010-06-14,Japan, Paul Le Guen,9.0,0.0,0.0,0.0,0.0,0.0
Marcus Tulio Tanaka,2010-06-14,Japan, Paul Le Guen,90.0,0.0,0.0,0.0,0.0,0.0
Toshihiro Aoyama,2014-06-24,Japan, Jose Pekerman,61.0,0.0,0.0,0.0,0.0,0.0
   Hotaru Yamaguchi,2014-06-24,Japan, Jose Pekerman,29.0,0.0,0.0,0.0,0.0,0.0
Makoto Hasebe,2014-06-24,Japan, Jose Pekerman,90.0,0.0,0.0,0.0,0.0,0.0
Keisuke Honda,2014-06-24,Japan, Jose Pekerman,90.0,0.0,0.0,0.0,0.0,0.0
Shinji Kagawa,2014-06-24,Japan, Jose Pekerman,84.0,0.0,0.0,0.0,0.0,0.0
   Hiroshi Kiyotake,2014-06-24,Japan, Jose Pekerman,6.0,0.0,0.0,0.0,0.0,0.0
Eiji Kawashima,2014-06-24,Japan, Jose Pekerman,90.0,0.0,0.0,0.0,0.0,0.0
Yasuyuki Konno,2014-06-24,Japan, Jose Pekerman,90.0,0.0,0.0,1.0,0.0,0.0
Yuto Nagatomo,2014-06-24,Japan, Jose Pekerman,90.0,0.0,0.0,0.0,0.0,0.0
Shinji Okazaki,2014-06-24,Japan, Jose Pekerman,68.0,1.0,0.0,0.0,0.0,0.0
   Yoichiro Kakitani,2014-06-24,Japan, Jose Pekerman,22.0,0.0,0.0,0.0,0.0,0.0
Yoshito Okubo,2014-06-24,Japan, Jose Pekerman,90.0,0.0,0.0,0.0,0.0,0.0
Atsuto Uchida,2014-06-24,Japan, Jose Pekerman,90.0,0.0,0.0,0.0,0.0,0.0
Maya Yoshida,2014-06-24,Japan, Jose Pekerman,90.0,0.0,0.0,0.0,0.0,0.0
Toshihiro Aoyama,2014-06-24,Japan, Jose Pekerman,61.0,0.0,0.0,0.0,0.0,0.0
   Hotaru Yamaguchi,2014-06-24,Japan, Jose Pekerman,29.0,0.0,0.0,0.0,0.0,0.0
Makoto Hasebe,2014-06-24,Japan, Jose Pekerman,90.0,0.0,0.0,0.0,0.0,0.0
Keisuke Honda,2014-06-24,Japan, Jose Pekerman,90.0,0.0,0.0,0.0,0.0,0.0
Shinji Kagawa,2014-06-24,Japan, Jose Pekerman,84.0,0.0,0.0,0.0,0.0,0.0
   Hiroshi Kiyotake,2014-06-24,Japan, Jose Pekerman,6.0,0.0,0.0,0.0,0.0,0.0
Eiji Kawashima,2014-06-24,Japan, Jose Pekerman,90.0,0.0,0.0,0.0,0.0,0.0
Yasuyuki Konno,2014-06-24,Japan, Jose Pekerman,90.0,0.0,0.0,1.0,0.0,0.0
Yuto Nagatomo,2014-06-24,Japan, Jose Pekerman,90.0,0.0,0.0,0.0,0.0,0.0
Shinji Okazaki,2014-06-24,Japan, Jose Pekerman,68.0,1.0,0.0,0.0,0.0,0.0
   Yoichiro Kakitani,2014-06-24,Japan, Jose Pekerman,22.0,0.0,0.0,0.0,0.0,0.0
Yoshito Okubo,2014-06-24,Japan, Jose Pekerman,90.0,0.0,0.0,0.0,0.0,0.0
Atsuto Uchida,2014-06-24,Japan, Jose Pekerman,90.0,0.0,0.0,0.0,0.0,0.0
Maya Yoshida,2014-06-24,Japan, Jose Pekerman,90.0,0.0,0.0,0.0,0.0,0.0
Yuya Osako,2014-06-02,Japan, Alberto Zaccheroni,75.0,0.0,0.0,1.0,0.0,0.0
   Yoichiro Kakitani,2014-06-02,Japan, Alberto Zaccheroni,15.0,1.0,0.0,0.0,0.0,0.0
Shinji Kagawa,2014-06-02,Japan, Alberto Zaccheroni,90.0,1.0,0.0,0.0,0.0,0.0
Keisuke Honda,2014-06-02,Japan, Alberto Zaccheroni,90.0,0.0,0.0,0.0,0.0,0.0
Yoshito Okubo,2014-06-02,Japan, Alberto Zaccheroni,45.0,0.0,0.0,0.0,0.0,0.0
   Shinji Okazaki,2014-06-02,Japan, Alberto Zaccheroni,45.0,0.0,0.0,0.0,0.0,0.0
Toshihiro Aoyama,2014-06-02,Japan, Alberto Zaccheroni,45.0,0.0,0.0,0.0,0.0,0.0
   Yasuhito Endo,2014-06-02,Japan, Alberto Zaccheroni,45.0,1.0,0.0,0.0,0.0,0.0
Hotaru Yamaguchi,2014-06-02,Japan, Alberto Zaccheroni,90.0,0.0,0.0,0.0,0.0,0.0
Yasuyuki Konno,2014-06-02,Japan, Alberto Zaccheroni,60.0,0.0,0.0,1.0,0.0,0.0
   Yuto Nagatomo,2014-06-02,Japan, Alberto Zaccheroni,30.0,0.0,0.0,0.0,0.0,0.0
Masato Morishige,2014-06-02,Japan, Alberto Zaccheroni,90.0,0.0,0.0,0.0,0.0,0.0
Maya Yoshida,2014-06-02,Japan, Alberto Zaccheroni,90.0,0.0,0.0,0.0,0.0,0.0
Atsuto Uchida,2014-06-02,Japan, Alberto Zaccheroni,70.0,0.0,0.0,0.0,0.0,0.0
   Hiroki Sakai,2014-06-02,Japan, Alberto Zaccheroni,20.0,0.0,0.0,0.0,0.0,0.0
Eiji Kawashima,2014-06-02,Japan, Alberto Zaccheroni,90.0,0.0,0.0,0.0,0.0,0.0
Yuya Osako,2014-06-02,Japan, Alberto Zaccheroni,75.0,0.0,0.0,1.0,0.0,0.0
   Yoichiro Kakitani,2014-06-02,Japan, Alberto Zaccheroni,15.0,1.0,0.0,0.0,0.0,0.0
Shinji Kagawa,2014-06-02,Japan, Alberto Zaccheroni,90.0,1.0,0.0,0.0,0.0,0.0
Keisuke Honda,2014-06-02,Japan, Alberto Zaccheroni,90.0,0.0,0.0,0.0,0.0,0.0
Yoshito Okubo,2014-06-02,Japan, Alberto Zaccheroni,45.0,0.0,0.0,0.0,0.0,0.0
   Shinji Okazaki,2014-06-02,Japan, Alberto Zaccheroni,45.0,0.0,0.0,0.0,0.0,0.0
Toshihiro Aoyama,2014-06-02,Japan, Alberto Zaccheroni,45.0,0.0,0.0,0.0,0.0,0.0
   Yasuhito Endo,2014-06-02,Japan, Alberto Zaccheroni,45.0,1.0,0.0,0.0,0.0,0.0
Hotaru Yamaguchi,2014-06-02,Japan, Alberto Zaccheroni,90.0,0.0,0.0,0.0,0.0,0.0
Yasuyuki Konno,2014-06-02,Japan, Alberto Zaccheroni,60.0,0.0,0.0,1.0,0.0,0.0
   Yuto Nagatomo,2014-06-02,Japan, Alberto Zaccheroni,30.0,0.0,0.0,0.0,0.0,0.0
Masato Morishige,2014-06-02,Japan, Alberto Zaccheroni,90.0,0.0,0.0,0.0,0.0,0.0
Maya Yoshida,2014-06-02,Japan, Alberto Zaccheroni,90.0,0.0,0.0,0.0,0.0,0.0
Atsuto Uchida,2014-06-02,Japan, Alberto Zaccheroni,70.0,0.0,0.0,0.0,0.0,0.0
   Hiroki Sakai,2014-06-02,Japan, Alberto Zaccheroni,20.0,0.0,0.0,0.0,0.0,0.0
Eiji Kawashima,2014-06-02,Japan, Alberto Zaccheroni,90.0,0.0,0.0,0.0,0.0,0.0
Yu Kobayashi,2018-09-11,Japan, Hajime Moriyasu,67.0,0.0,0.0,0.0,0.0,0.0
   Takuma Asano,2018-09-11,Japan, Hajime Moriyasu,23.0,0.0,0.0,0.0,0.0,0.0
Shoya Nakajima,2018-09-11,Japan, Hajime Moriyasu,74.0,0.0,0.0,0.0,0.0,0.0
   Jun Amano,2018-09-11,Japan, Hajime Moriyasu,16.0,0.0,0.0,0.0,0.0,0.0
Takumi Minamino,2018-09-11,Japan, Hajime Moriyasu,90.0,1.0,0.0,0.0,0.0,0.0
Ritsu Doan,2018-09-11,Japan, Hajime Moriyasu,84.0,0.0,0.0,0.0,0.0,0.0
   Junya Ito,2018-09-11,Japan, Hajime Moriyasu,6.0,1.0,0.0,0.0,0.0,0.0
Wataru Endo,2018-09-11,Japan, Hajime Moriyasu,90.0,0.0,0.0,0.0,0.0,0.0
Toshihiro Aoyama,2018-09-11,Japan, Hajime Moriyasu,87.0,0.0,0.0,0.0,0.0,0.0
   Kento Misao,2018-09-11,Japan, Hajime Moriyasu,3.0,0.0,0.0,0.0,0.0,0.0
Sho Sasaki,2018-09-11,Japan, Hajime Moriyasu,77.0,0.0,0.0,0.0,0.0,0.0
   Shintaro Kurumaya,2018-09-11,Japan, Hajime Moriyasu,13.0,0.0,0.0,0.0,0.0,0.0
Tomoaki Makino,2018-09-11,Japan, Hajime Moriyasu,90.0,0.0,0.0,0.0,0.0,0.0
Genta Miura,2018-09-11,Japan, Hajime Moriyasu,90.0,0.0,0.0,0.0,0.0,0.0
Sei Muroya,2018-09-11,Japan, Hajime Moriyasu,81.0,0.0,0.0,0.0,0.0,0.0
   Hidemasa Morita,2018-09-11,Japan, Hajime Moriyasu,9.0,0.0,0.0,0.0,0.0,0.0
Masaaki Higashiguchi,2018-09-11,Japan, Hajime Moriyasu,90.0,0.0,0.0,0.0,0.0,0.0
Yu Kobayashi,2018-09-11,Japan, Hajime Moriyasu,67.0,0.0,0.0,0.0,0.0,0.0
   Takuma Asano,2018-09-11,Japan, Hajime Moriyasu,23.0,0.0,0.0,0.0,0.0,0.0
Shoya Nakajima,2018-09-11,Japan, Hajime Moriyasu,74.0,0.0,0.0,0.0,0.0,0.0
   Jun Amano,2018-09-11,Japan, Hajime Moriyasu,16.0,0.0,0.0,0.0,0.0,0.0
Takumi Minamino,2018-09-11,Japan, Hajime Moriyasu,90.0,1.0,0.0,0.0,0.0,0.0
Ritsu Doan,2018-09-11,Japan, Hajime Moriyasu,84.0,0.0,0.0,0.0,0.0,0.0
   Junya Ito,2018-09-11,Japan, Hajime Moriyasu,6.0,1.0,0.0,0.0,0.0,0.0
Wataru Endo,2018-09-11,Japan, Hajime Moriyasu,90.0,0.0,0.0,0.0,0.0,0.0
Toshihiro Aoyama,2018-09-11,Japan, Hajime Moriyasu,87.0,0.0,0.0,0.0,0.0,0.0
   Kento Misao,2018-09-11,Japan, Hajime Moriyasu,3.0,0.0,0.0,0.0,0.0,0.0
Sho Sasaki,2018-09-11,Japan, Hajime Moriyasu,77.0,0.0,0.0,0.0,0.0,0.0
   Shintaro Kurumaya,2018-09-11,Japan, Hajime Moriyasu,13.0,0.0,0.0,0.0,0.0,0.0
Tomoaki Makino,2018-09-11,Japan, Hajime Moriyasu,90.0,0.0,0.0,0.0,0.0,0.0
Genta Miura,2018-09-11,Japan, Hajime Moriyasu,90.0,0.0,0.0,0.0,0.0,0.0
Sei Muroya,2018-09-11,Japan, Hajime Moriyasu,81.0,0.0,0.0,0.0,0.0,0.0
   Hidemasa Morita,2018-09-11,Japan, Hajime Moriyasu,9.0,0.0,0.0,0.0,0.0,0.0
Masaaki Higashiguchi,2018-09-11,Japan, Hajime Moriyasu,90.0,0.0,0.0,0.0,0.0,0.0
Yoichiro Kakitani,2014-05-27,Japan, Alberto Zaccheroni,57.0,0.0,0.0,0.0,0.0,0.0
   Yoshito Okubo,2014-05-27,Japan, Alberto Zaccheroni,33.0,0.0,0.0,0.0,0.0,0.0
Shinji Kagawa,2014-05-27,Japan, Alberto Zaccheroni,90.0,0.0,0.0,0.0,0.0,0.0
Keisuke Honda,2014-05-27,Japan, Alberto Zaccheroni,90.0,0.0,0.0,0.0,0.0,0.0
Shinji Okazaki,2014-05-27,Japan, Alberto Zaccheroni,69.0,0.0,0.0,1.0,0.0,0.0
   Hiroshi Kiyotake,2014-05-27,Japan, Alberto Zaccheroni,21.0,0.0,0.0,0.0,0.0,0.0
Hotaru Yamaguchi,2014-05-27,Japan, Alberto Zaccheroni,90.0,0.0,0.0,0.0,0.0,0.0
Yasuhito Endo,2014-05-27,Japan, Alberto Zaccheroni,45.0,0.0,0.0,0.0,0.0,0.0
   Makoto Hasebe,2014-05-27,Japan, Alberto Zaccheroni,45.0,0.0,0.0,0.0,0.0,0.0
Yuto Nagatomo,2014-05-27,Japan, Alberto Zaccheroni,78.0,0.0,0.0,0.0,0.0,0.0
   Masahiko Inoha,2014-05-27,Japan, Alberto Zaccheroni,12.0,0.0,0.0,0.0,0.0,0.0
Masato Morishige,2014-05-27,Japan, Alberto Zaccheroni,90.0,0.0,0.0,0.0,0.0,0.0
Yasuyuki Konno,2014-05-27,Japan, Alberto Zaccheroni,45.0,0.0,0.0,0.0,0.0,0.0
   Maya Yoshida,2014-05-27,Japan, Alberto Zaccheroni,45.0,0.0,0.0,0.0,0.0,0.0
Atsuto Uchida,2014-05-27,Japan, Alberto Zaccheroni,45.0,1.0,0.0,0.0,0.0,0.0
   Hiroki Sakai,2014-05-27,Japan, Alberto Zaccheroni,45.0,0.0,0.0,0.0,0.0,0.0
Eiji Kawashima,2014-05-27,Japan, Alberto Zaccheroni,90.0,0.0,0.0,0.0,0.0,0.0
Makoto Hasebe,2014-06-14,Japan, Alberto Zaccheroni,53.0,0.0,0.0,0.0,0.0,0.0
   Yasuhito Endo,2014-06-14,Japan, Alberto Zaccheroni,37.0,0.0,0.0,0.0,0.0,0.0
Keisuke Honda,2014-06-14,Japan, Alberto Zaccheroni,90.0,1.0,0.0,0.0,0.0,0.0
Shinji Kagawa,2014-06-14,Japan, Alberto Zaccheroni,85.0,0.0,0.0,0.0,0.0,0.0
   Yoichiro Kakitani,2014-06-14,Japan, Alberto Zaccheroni,5.0,0.0,0.0,0.0,0.0,0.0
Eiji Kawashima,2014-06-14,Japan, Alberto Zaccheroni,90.0,0.0,0.0,0.0,0.0,0.0
Masato Morishige,2014-06-14,Japan, Alberto Zaccheroni,90.0,0.0,0.0,1.0,0.0,0.0
Yuto Nagatomo,2014-06-14,Japan, Alberto Zaccheroni,90.0,0.0,0.0,0.0,0.0,0.0
Shinji Okazaki,2014-06-14,Japan, Alberto Zaccheroni,90.0,0.0,0.0,0.0,0.0,0.0
Yuya Osako,2014-06-14,Japan, Alberto Zaccheroni,66.0,0.0,0.0,0.0,0.0,0.0
   Yoshito Okubo,2014-06-14,Japan, Alberto Zaccheroni,24.0,0.0,0.0,0.0,0.0,0.0
Atsuto Uchida,2014-06-14,Japan, Alberto Zaccheroni,90.0,0.0,0.0,0.0,0.0,0.0
Hotaru Yamaguchi,2014-06-14,Japan, Alberto Zaccheroni,90.0,0.0,0.0,0.0,0.0,0.0
Maya Yoshida,2014-06-14,Japan, Alberto Zaccheroni,90.0,0.0,0.0,1.0,0.0,0.0
Makoto Hasebe,2014-06-14,Japan, Alberto Zaccheroni,53.0,0.0,0.0,0.0,0.0,0.0
   Yasuhito Endo,2014-06-14,Japan, Alberto Zaccheroni,37.0,0.0,0.0,0.0,0.0,0.0
Keisuke Honda,2014-06-14,Japan, Alberto Zaccheroni,90.0,1.0,0.0,0.0,0.0,0.0
Shinji Kagawa,2014-06-14,Japan, Alberto Zaccheroni,85.0,0.0,0.0,0.0,0.0,0.0
   Yoichiro Kakitani,2014-06-14,Japan, Alberto Zaccheroni,5.0,0.0,0.0,0.0,0.0,0.0
Eiji Kawashima,2014-06-14,Japan, Alberto Zaccheroni,90.0,0.0,0.0,0.0,0.0,0.0
Masato Morishige,2014-06-14,Japan, Alberto Zaccheroni,90.0,0.0,0.0,1.0,0.0,0.0
Yuto Nagatomo,2014-06-14,Japan, Alberto Zaccheroni,90.0,0.0,0.0,0.0,0.0,0.0
Shinji Okazaki,2014-06-14,Japan, Alberto Zaccheroni,90.0,0.0,0.0,0.0,0.0,0.0
Yuya Osako,2014-06-14,Japan, Alberto Zaccheroni,66.0,0.0,0.0,0.0,0.0,0.0
   Yoshito Okubo,2014-06-14,Japan, Alberto Zaccheroni,24.0,0.0,0.0,0.0,0.0,0.0
Atsuto Uchida,2014-06-14,Japan, Alberto Zaccheroni,90.0,0.0,0.0,0.0,0.0,0.0
